id,sid,tid,word,pos,relation,word_source,document,section,class,category,subcategory,CodeType
doc1,1,19,it,PRP,nsubj:pass,distributed,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,20,is,VBZ,aux:pass,distributed,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,21,distributed,VBN,conj,staged,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,22,via,IN,case,infrastructure,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,23,non-asf,JJ,amod,infrastructure,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,24,infrastructure,NN,obl,distributed,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,25,",",",",punct,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,26,and,CC,cc,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,27,is,VBZ,aux:pass,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,28,either,CC,advmod,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,29,not,RB,advmod,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,30,linked,VBN,conj,distributed,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,31,from,IN,case,website,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,32,a,DT,det,podling,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,33,podling,NN,nmod:poss,website,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,34,'s,POS,case,podling,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,35,website,NN,obl,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,36,",",",",punct,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,37,or,CC,cc,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,38,is,VBZ,aux:pass,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,39,linked,VBN,conj,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,40,but,CC,cc,marked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,41,clearly,RB,advmod,marked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,42,marked,VBN,conj,linked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,43,as,IN,case,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,44,a,DT,det,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,45,non-asf,JJ,amod,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,46,release,NN,obl,marked,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,47,.,.,punct,staged,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,release management,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,podlings,NNS,nsubj,use,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,2,can,MD,aux,use,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,3,use,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,4,non-asf,JJ,amod,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,5,releases,NNS,obj,use,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,6,as,IN,case,opportunity,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,7,an,DT,det,opportunity,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,8,opportunity,NN,obl,use,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,9,to,TO,mark,find,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,10,find,VB,acl,opportunity,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,11,asf,NN,compound,violations,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,12,policy,NN,compound,violations,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,13,violations,NNS,obj,find,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,14,and,CC,cc,begin,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,15,begin,VB,conj,find,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,16,resolving,VBG,xcomp,begin,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,17,them,PRP,obj,resolving,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,18,.,.,punct,use,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,podlings,NNS,nsubj,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,2,can,MD,aux,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,3,request,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,4,feedback,NN,obj,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,5,by,IN,mark,starting,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,6,starting,VBG,advcl,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,7,a,DT,det,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,8,"""",``,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,9,[,-LRB-,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,10,discuss,VB,compound,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,11,],-RRB-,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,12,"""",'',punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,13,thread,NN,obj,starting,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,14,on,IN,case,general@incubator.apache.org,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,15,general@incubator.apache.org,ADD,nmod,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,16,.,.,punct,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,17,podlings,NNS,nsubj,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,18,can,MD,aux,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,19,decide,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,20,whether,IN,mark,starting,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,21,they,PRP,nsubj,starting,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,22,prefer,VBP,ccomp,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,23,a,DT,det,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,24,"""",``,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,25,[,-LRB-,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,26,discuss,VB,compound,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,27,],-RRB-,punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,28,"""",'',punct,discuss,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,29,thread,NN,obj,starting,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,30,or,CC,cc,they,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,31,a,DT,det,they,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,32,"""",``,punct,can,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,33,[,-LRB-,punct,can,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,34,vote,NN,compound,they,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,35,],-RRB-,punct,can,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,36,"""",'',punct,can,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,37,thread,NN,conj,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,38,.,.,punct,request,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,discussion,NN,nsubj,give,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,2,should,MD,aux,give,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,3,give,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,4,podlings,NNS,iobj,give,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,5,feedback,NN,obj,give,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,6,on,IN,case,what,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,7,what,WP,nmod,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,8,they,PRP,nsubj,need,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,9,would,MD,aux,need,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,10,need,VB,acl:relcl,what,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,11,to,TO,mark,do,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,12,do,VB,xcomp,need,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,13,to,TO,mark,bring,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,14,bring,VB,advcl,do,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,15,their,PRP$,nmod:poss,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,16,release,NN,obj,bring,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,17,in,IN,case,line,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,18,line,NN,obl,bring,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,19,with,IN,case,requirements,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,20,the,DT,det,requirements,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,21,requirements,NNS,obl,bring,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,22,of,IN,case,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,23,an,DT,det,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,24,official,JJ,amod,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,25,asf,NN,compound,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,26,release,NN,nmod,requirements,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,27,.,.,punct,give,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,podlings,NNS,nsubj,responsible,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,2,will,MD,aux,responsible,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,3,be,VB,cop,responsible,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,4,responsible,JJ,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,5,for,IN,mark,capturing,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,6,capturing,VBG,advcl,responsible,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,7,feedback,NN,obj,capturing,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,8,in,IN,case,items,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,9,work,NN,compound,items,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,10,items,NNS,obl,capturing,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,11,for,IN,case,project,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,12,their,PRP$,nmod:poss,project,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,13,project,NN,nmod,items,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,14,.,.,punct,responsible,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,roles and responsibilities,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,feedback,NN,nsubj,block,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,2,provided,VBN,acl,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,3,in,IN,case,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,4,a,DT,det,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,5,discussion,NN,compound,thread,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,6,thread,NN,obl,provided,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,7,will,MD,aux,block,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,8,not,RB,advmod,block,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,9,block,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,10,a,DT,det,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,11,non-asf,JJ,amod,release,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,12,release,NN,obj,block,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,13,.,.,punct,block,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,but,CC,cc,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,2,the,DT,det,asf,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,3,asf,NN,nsubj,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,4,will,MD,aux,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,5,not,RB,advmod,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,6,take,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,7,on,IN,compound:prt,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,8,legal,JJ,amod,liability,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,9,liability,NN,obj,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,10,for,IN,case,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,11,these,DT,det,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,12,releases,NNS,nmod,liability,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,13,.,.,punct,take,Release Management Guide,requesting feedback on interim non-asf releases,choice,incubation,Apache protection,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,a,DT,det,podling,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,2,podling,NN,nsubj,need,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,3,will,MD,aux,need,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,4,need,VB,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,5,to,TO,mark,make,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,6,successfully,RB,advmod,make,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,7,make,VB,xcomp,need,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,8,several,JJ,amod,releases,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,9,asf,NN,compound,releases,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,10,releases,NNS,obj,make,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,11,before,IN,mark,graduate,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,12,it,PRP,nsubj,graduate,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,13,can,MD,aux,graduate,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,14,graduate,VB,advcl,make,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,15,from,IN,case,incubator,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,16,the,DT,det,incubator,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,17,incubator,NN,obl,graduate,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,18,.,.,punct,need,Release Management Guide,requesting feedback on interim non-asf releases,boundary,project,graduation criteria,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,asking,VBG,csubj,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,2,for,IN,case,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,3,feedback,NN,obl,asking,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,4,for,IN,case,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,5,non-,DT,det,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,6,asf,NN,compound,releases,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,7,releases,NNS,nmod,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,8,is,VBZ,cop,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,9,not,RB,advmod,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,10,obligatory,JJ,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,11,.,.,punct,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,12,it,PRP,nsubj,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,13,is,VBZ,cop,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,14,one,CD,root,ROOT,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,15,of,IN,case,asf,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,16,the,DT,det,asf,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,17,services,NNS,nmod,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,18,that,WDT,mark,.,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,19,the,DT,det,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,20,apache,NN,compound,obligatory,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,21,incubator,NN,nsubj,.,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,22,offers,VBZ,acl:relcl,asf,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,23,our,PRP$,nmod:poss,one,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,24,podling,NN,compound,one,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,25,communities,NNS,obj,.,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,26,.,.,punct,feedback,Release Management Guide,requesting feedback on interim non-asf releases,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,the,DT,det,policies,Release Management Guide,podling constraints,,,,1
doc1,1,2,incubator,NN,compound,policies,Release Management Guide,podling constraints,,,,1
doc1,1,3,policies,NNS,nsubj,applys,Release Management Guide,podling constraints,,,,1
doc1,1,4,applys,VBP,root,ROOT,Release Management Guide,podling constraints,,,,1
doc1,1,5,two,CD,nummod,constraints,Release Management Guide,podling constraints,,,,1
doc1,1,6,additional,JJ,amod,constraints,Release Management Guide,podling constraints,,,,1
doc1,1,7,constraints,NNS,obj,applys,Release Management Guide,podling constraints,,,,1
doc1,1,8,to,IN,case,podlings,Release Management Guide,podling constraints,,,,1
doc1,1,9,podlings,NNS,obl,applys,Release Management Guide,podling constraints,,,,1
doc1,1,10,for,IN,case,releases,Release Management Guide,podling constraints,,,,1
doc1,1,11,their,PRP$,nmod:poss,releases,Release Management Guide,podling constraints,,,,1
doc1,1,12,releases,NNS,nmod,podlings,Release Management Guide,podling constraints,,,,1
doc1,1,13,.,.,punct,applys,Release Management Guide,podling constraints,,,,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,-,NFP,punct,include,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,2,release,NN,compound,artifacts,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,3,artifacts,NNS,nsubj,include,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,4,must,MD,aux,include,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,5,include,VB,root,ROOT,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,6,incubating,VBG,xcomp,include,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,7,in,IN,case,name,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,8,the,DT,det,name,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,9,final,JJ,amod,name,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,10,file,NN,compound,name,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,11,name,NN,obl,incubating,Release Management Guide,podling constraints,choice,project,release management,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,-,NFP,punct,include,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,2,release,NN,compound,artifacts,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,3,artifacts,NNS,nsubj,include,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,4,must,MD,aux,include,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,5,include,VB,root,ROOT,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,6,one,CD,obj,include,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,7,of,IN,case,disclaimers,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,8,two,CD,nummod,disclaimers,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,9,disclaimers,NNS,nmod,one,Release Management Guide,podling constraints,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,for,IN,case,podling,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,2,a,DT,det,podling,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,3,podling,NN,obl,held,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,4,to,TO,mark,receive,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,5,receive,VB,acl,podling,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,6,full,JJ,amod,permission,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,7,permission,NN,obj,receive,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,8,from,IN,case,ipmc,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,9,the,DT,det,ipmc,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,10,ipmc,NN,nmod,permission,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,11,to,TO,mark,execute,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,12,execute,VB,advcl,receive,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,13,the,DT,det,release,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
doc1,1,14,release,NN,obj,execute,Release Management Guide,podling constraints,aggregation,incubation,Apache governance,1
